,CL_integral,CL_max_rh,CL_max_rhi,CL_mean_temp,CL_min_hght,Date & time (UTC),IOP,Primary p-type,Secondary p-type,WL_depth_1,WL_depth_2,WL_integral,WL_max_hght,WL_mean_temp,bot_WL_hght,bot_cl_hght,cl_base_hght,cl_depth_hght,first_temp,manobs_with_mix,max_WL_temp,min_CL_temp,site,site_for_title,top_WL_hght,top_cl_hght,two_files,wl_depth_hght,rounded_time,site_date,Sounding,file,pr,temp_2m,relative_humidity
1569,,,,,,2022-03-08 00:10:00,IOP9,SN,SN,,,,,,,,,,-0.32227272727272727,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203080000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203080100.UQAM-Sorel.txt",0.0,2022-03-08 00:10:00,Sorel2022-03-08 00:10:00,True,upperair.sounding.202203080000.UQAM-Sorel.txt,,,
1570,,,,,,2022-03-08 00:20:00,IOP9,SN,SN,,,,,,,,,,-0.3245454545454545,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203080000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203080100.UQAM-Sorel.txt",0.0,2022-03-08 00:20:00,Sorel2022-03-08 00:20:00,False,,,,
1571,,,,,,2022-03-08 00:30:00,IOP9,SN,SN,,,,,,,,,,-0.3268181818181818,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203080000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203080100.UQAM-Sorel.txt",0.0,2022-03-08 00:30:00,Sorel2022-03-08 00:30:00,False,,,,
1572,,,,,,2022-03-08 00:40:00,IOP9,SN,SN,,,,,,,,,,-0.3290909090909091,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203080000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203080100.UQAM-Sorel.txt",0.0,2022-03-08 00:40:00,Sorel2022-03-08 00:40:00,False,,,,
1573,,,,,,2022-03-08 00:50:00,IOP9,SN,SN,,,,,,,,,,-0.33136363636363636,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203080000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203080100.UQAM-Sorel.txt",0.0,2022-03-08 00:50:00,Sorel2022-03-08 00:50:00,False,,,,
1574,,,,,,2022-03-08 01:00:00,IOP9,SN,SN,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-08 01:00:00,Sorel2022-03-08 01:00:00,False,,,,
1575,,,,,,2022-03-08 01:10:00,IOP9,SN,SN,,,,,,,,,,,SN,,,Sorel,Sorel,,,,0.0,2022-03-08 01:10:00,Sorel2022-03-08 01:10:00,True,upperair.sounding.202203080100.UQAM-Sorel.txt,,,
1576,,,,,,2022-03-08 01:20:00,IOP9,SN,SN,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-08 01:20:00,Sorel2022-03-08 01:20:00,False,,,,
1577,,,,,,2022-03-08 01:30:00,IOP9,SN,SN,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-08 01:30:00,Sorel2022-03-08 01:30:00,False,,,,
1578,,,,,,2022-03-08 01:40:00,IOP9,SN,SN,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-08 01:40:00,Sorel2022-03-08 01:40:00,False,,,,
1579,,,,,,2022-03-12 00:00:00,IOP10,SN,,,,,,,,,,,-0.76,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:00:00,Sorel2022-03-12 00:00:00,False,,,,
1580,,,,,,2022-03-12 00:10:00,IOP10,SN,,,,,,,,,,,-0.7247340425531915,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:10:00,Sorel2022-03-12 00:10:00,True,upperair.sounding.202203120000.UQAM-Sorel.txt,,,
1581,,,,,,2022-03-12 00:20:00,IOP10,SN,,,,,,,,,,,-0.689468085106383,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:20:00,Sorel2022-03-12 00:20:00,False,,,,
1582,,,,,,2022-03-12 00:30:00,IOP10,SN,,,,,,,,,,,-0.6542021276595745,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:30:00,Sorel2022-03-12 00:30:00,False,,,,
1583,,,,,,2022-03-12 00:40:00,IOP10,SN,,,,,,,,,,,-0.6189361702127659,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:40:00,Sorel2022-03-12 00:40:00,False,,,,
1584,,,,,,2022-03-12 00:50:00,IOP10,SN,,,,,,,,,,,-0.5836702127659575,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 00:50:00,Sorel2022-03-12 00:50:00,False,,,,
1585,,,,,,2022-03-12 01:00:00,IOP10,SN,,,,,,,,,,,-0.548404255319149,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:00:00,Sorel2022-03-12 01:00:00,False,,,,
1586,,,,,,2022-03-12 01:10:00,IOP10,SN,,,,,,,,,,,-0.5131382978723406,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:10:00,Sorel2022-03-12 01:10:00,False,,,,
1587,,,,,,2022-03-12 01:20:00,IOP10,SN,,,,,,,,,,,-0.47787234042553195,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:20:00,Sorel2022-03-12 01:20:00,False,,,,
1588,,,,,,2022-03-12 01:30:00,IOP10,SN,,,,,,,,,,,-0.4426063829787235,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:30:00,Sorel2022-03-12 01:30:00,False,,,,
1589,,,,,,2022-03-12 01:40:00,IOP10,SN,,,,,,,,,,,-0.40734042553191496,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:40:00,Sorel2022-03-12 01:40:00,False,,,,
1590,,,,,,2022-03-12 01:50:00,IOP10,SN,,,,,,,,,,,-0.37207446808510647,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120000.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt",0.0,2022-03-12 01:50:00,Sorel2022-03-12 01:50:00,False,,,,
1591,,,,,,2022-03-12 02:00:00,IOP10,SN,,,,,,,,,,,0.19,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:00:00,Sorel2022-03-12 02:00:00,False,,,,
1592,,,,,,2022-03-12 02:10:00,IOP10,SN,,,,,,,,,,,0.06633333333333333,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:10:00,Sorel2022-03-12 02:10:00,True,upperair.sounding.202203120200.UQAM-Sorel.txt,,,
1593,,,,,,2022-03-12 02:20:00,IOP10,SN,,,,,,,,,,,-0.05733333333333332,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:20:00,Sorel2022-03-12 02:20:00,False,,,,
1594,,,,,,2022-03-12 02:30:00,IOP10,SN,,,,,,,,,,,-0.181,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:30:00,Sorel2022-03-12 02:30:00,False,,,,
1595,,,,,,2022-03-12 02:40:00,IOP10,SN,,,,,,,,,,,-0.3046666666666667,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:40:00,Sorel2022-03-12 02:40:00,False,,,,
1596,,,,,,2022-03-12 02:50:00,IOP10,SN,,,,,,,,,,,-0.42833333333333334,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 02:50:00,Sorel2022-03-12 02:50:00,False,,,,
1597,,,,,,2022-03-12 03:00:00,IOP10,SN,,,,,,,,,,,-0.552,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:00:00,Sorel2022-03-12 03:00:00,False,,,,
1598,,,,,,2022-03-12 03:10:00,IOP10,SN,,,,,,,,,,,-0.6756666666666666,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:10:00,Sorel2022-03-12 03:10:00,False,,,,
1599,,,,,,2022-03-12 03:20:00,IOP10,SN,,,,,,,,,,,-0.7993333333333333,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:20:00,Sorel2022-03-12 03:20:00,False,,,,
1600,,,,,,2022-03-12 03:30:00,IOP10,SN,,,,,,,,,,,-0.923,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:30:00,Sorel2022-03-12 03:30:00,False,,,,
1601,,,,,,2022-03-12 03:40:00,IOP10,SN,,,,,,,,,,,-1.0466666666666666,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:40:00,Sorel2022-03-12 03:40:00,False,,,,
1602,,,,,,2022-03-12 03:50:00,IOP10,SN,,,,,,,,,,,-1.1703333333333332,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120200.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt",0.0,2022-03-12 03:50:00,Sorel2022-03-12 03:50:00,False,,,,
1603,,,,,,2022-03-12 04:00:00,IOP10,SN,,,,,,,,,,,-1.67,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:00:00,Sorel2022-03-12 04:00:00,False,,,,
1604,,,,,,2022-03-12 04:10:00,IOP10,SN,,,,,,,,,,,-1.7538725490196079,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:10:00,Sorel2022-03-12 04:10:00,True,upperair.sounding.202203120400.UQAM-Sorel.txt,,,
1605,,,,,,2022-03-12 04:20:00,IOP10,SN,,,,,,,,,,,-1.8377450980392156,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:20:00,Sorel2022-03-12 04:20:00,False,,,,
1606,,,,,,2022-03-12 04:30:00,IOP10,SN,,,,,,,,,,,-1.9216176470588235,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:30:00,Sorel2022-03-12 04:30:00,False,,,,
1607,,,,,,2022-03-12 04:40:00,IOP10,SN,,,,,,,,,,,-2.0054901960784313,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:40:00,Sorel2022-03-12 04:40:00,False,,,,
1608,,,,,,2022-03-12 04:50:00,IOP10,SN,,,,,,,,,,,-2.0893627450980397,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 04:50:00,Sorel2022-03-12 04:50:00,False,,,,
1609,,,,,,2022-03-12 05:00:00,IOP10,SN,,,,,,,,,,,-2.173235294117647,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:00:00,Sorel2022-03-12 05:00:00,False,,,,
1610,,,,,,2022-03-12 05:10:00,IOP10,SN,,,,,,,,,,,-2.257107843137255,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:10:00,Sorel2022-03-12 05:10:00,False,,,,
1611,,,,,,2022-03-12 05:20:00,IOP10,SN,,,,,,,,,,,-2.3409803921568626,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:20:00,Sorel2022-03-12 05:20:00,False,,,,
1612,,,,,,2022-03-12 05:30:00,IOP10,SN,,,,,,,,,,,-2.424852941176471,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:30:00,Sorel2022-03-12 05:30:00,False,,,,
1613,,,,,,2022-03-12 05:40:00,IOP10,SN,,,,,,,,,,,-2.508725490196079,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:40:00,Sorel2022-03-12 05:40:00,False,,,,
1614,,,,,,2022-03-12 05:50:00,IOP10,SN,,,,,,,,,,,-2.5925980392156864,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120400.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt",0.0,2022-03-12 05:50:00,Sorel2022-03-12 05:50:00,False,,,,
1615,,,,,,2022-03-12 06:00:00,IOP10,SN,,,,,,,,,,,-2.66,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:00:00,Sorel2022-03-12 06:00:00,False,,,,
1616,,,,,,2022-03-12 06:10:00,IOP10,SN,,,,,,,,,,,-2.682857142857143,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:10:00,Sorel2022-03-12 06:10:00,True,upperair.sounding.202203120600.UQAM-Sorel.txt,,,
1617,,,,,,2022-03-12 06:20:00,IOP10,SN,,,,,,,,,,,-2.705714285714286,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:20:00,Sorel2022-03-12 06:20:00,False,,,,
1618,,,,,,2022-03-12 06:30:00,IOP10,SN,SN,,,,,,,,,,-2.7285714285714286,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:30:00,Sorel2022-03-12 06:30:00,False,,,,
1619,,,,,,2022-03-12 06:40:00,IOP10,SN,,,,,,,,,,,-2.7514285714285713,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:40:00,Sorel2022-03-12 06:40:00,False,,,,
1620,,,,,,2022-03-12 06:50:00,IOP10,SN,,,,,,,,,,,-2.7742857142857145,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 06:50:00,Sorel2022-03-12 06:50:00,False,,,,
1621,,,,,,2022-03-12 07:00:00,IOP10,SN,,,,,,,,,,,-2.797142857142857,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:00:00,Sorel2022-03-12 07:00:00,False,,,,
1622,,,,,,2022-03-12 07:10:00,IOP10,SN,,,,,,,,,,,-2.8200000000000003,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:10:00,Sorel2022-03-12 07:10:00,False,,,,
1623,,,,,,2022-03-12 07:20:00,IOP10,SN,,,,,,,,,,,-2.8428571428571425,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:20:00,Sorel2022-03-12 07:20:00,False,,,,
1624,,,,,,2022-03-12 07:30:00,IOP10,SN,,,,,,,,,,,-2.8657142857142857,SN,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:30:00,Sorel2022-03-12 07:30:00,False,,,,
1625,,,,,,2022-03-12 07:40:00,IOP10,,,,,,,,,,,,-2.888571428571429,,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:40:00,Sorel2022-03-12 07:40:00,False,,,,
1626,,,,,,2022-03-12 07:50:00,IOP10,,,,,,,,,,,,-2.911428571428571,,,,Sorel,Sorel,,,"soundings_wintremix/upperair.sounding.202203120600.UQAM-Sorel.txt,soundings_wintremix/upperair.sounding.202203120800.UQAM-Sorel.txt",0.0,2022-03-12 07:50:00,Sorel2022-03-12 07:50:00,False,,,,
1627,,,,,,2022-03-12 08:00:00,IOP10,SN,,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-12 08:00:00,Sorel2022-03-12 08:00:00,False,,,,
1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-03-12 08:10:00,Sorel2022-03-12 08:10:00,True,upperair.sounding.202203120800.UQAM-Sorel.txt,,,
1628,,,,,,2022-03-12 08:20:00,IOP10,SN,,,,,,,,,,,,SN,,,Sorel,Sorel,,,,,2022-03-12 08:20:00,Sorel2022-03-12 08:20:00,False,,,,
1629,,,,,,2022-02-21 12:00:00,IOP5,,,,,,,,,,,,,,,,Trois,Trois,,,,,2022-02-21 12:00:00,Trois2022-02-21 12:00:00,False,,0.0,-5.6555666,87.08
1630,,,,,,2022-02-22 21:00:00,IOP5,,,,,,,,,,,,,,,,Trois,Trois,,,,,2022-02-22 21:00:00,Trois2022-02-22 21:00:00,False,,0.0,-9.2539972,76.049
1631,,,,,,2022-02-22 21:20:00,IOP5,,,,,,,,,,,,,,,,Trois,Trois,,,,,2022-02-22 21:20:00,Trois2022-02-22 21:20:00,False,,0.0,-9.192411400000001,77.333
1632,,,,,,2022-02-22 21:40:00,IOP5,,,,,,,,,,,,,,,,Trois,Trois,,,,,2022-02-22 21:40:00,Trois2022-02-22 21:40:00,False,,0.0,-9.0490822,78.069
1633,,,,,,2022-02-22 21:50:00,IOP5,,,,,,,,,,,,,,,,Trois,Trois,,,,,2022-02-22 21:50:00,Trois2022-02-22 21:50:00,False,,0.0,-9.0050072,78.436
1634,-5458.390157053675,93.30000000000001,102.64885500442345,-9.411017512161505,59.0,2022-02-22 22:00:00,IOP5,FZRA,PL,,,1349.0095996907598,1689.0,1.2786820850149383,639.0,59.0,59.0,575.0,-8.85,FZRA and PL,3.117690192492449,-12.324907755924437,Trois,Trois,1689.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1050.0,2022-02-22 22:00:00,Trois2022-02-22 22:00:00,False,,0.0,-8.9339357,79.053
1635,-5458.390157053675,93.30000000000001,102.64885500442345,-9.411017512161505,59.0,2022-02-22 22:10:00,IOP5,PL,FZRA,,,1349.0095996907598,1689.0,1.2786820850149383,639.0,59.0,59.0,575.0,-8.782058823529411,FZRA and PL,3.117690192492449,-12.324907755924437,Trois,Trois,1689.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1050.0,2022-02-22 22:10:00,Trois2022-02-22 22:10:00,True,upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,0.4617,-8.8723191,79.894
1636,-5185.489439295658,92.82987179487179,100.91132762538265,-8.940499033268376,59.0,2022-02-22 22:20:00,IOP5,PL,FZRA,,,1508.120933344116,1784.0,1.311409507255753,639.0,59.0,59.0,575.0,-8.714117647058824,FZRA and PL,3.0430186659329266,-11.800742612873838,Trois,Trois,1784.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1145.0,2022-02-22 22:20:00,Trois2022-02-22 22:20:00,False,,0.6721999999999999,-8.7780667,81.63
1637,-5049.03908041665,92.59480769230771,100.07928916349135,-8.705239793821807,59.0,2022-02-22 22:30:00,IOP5,PL,FZRA,,,1601.58871421005,1829.0,1.3402416018494143,639.0,59.0,59.0,575.0,-8.646176470588234,FZRA and PL,3.005682902653165,-11.611249990830059,Trois,Trois,1829.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1190.0,2022-02-22 22:30:00,Trois2022-02-22 22:30:00,False,,1.2419,-8.7532526,82.86
1638,-4912.5887215376415,92.35974358974359,100.20672474648349,-8.469980554375244,59.0,2022-02-22 22:40:00,IOP5,PL,,,,1699.1350889526295,1864.0,1.381410641424902,639.0,59.0,59.0,575.0,-8.578235294117647,PL,2.968347139373403,-11.423577619005432,Trois,Trois,1864.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1225.0,2022-02-22 22:40:00,Trois2022-02-22 22:40:00,False,,2.2582,-8.7117633,83.8
1639,-4766.99448843907,92.17605056980057,100.31934524729881,-8.218956014550121,60.0,2022-02-22 22:50:00,IOP5,PL,,,,1801.0233946605395,1900.0,1.4237339088225602,640.0,60.0,60.0,575.0,-8.51029411764706,PL,2.9304988056740386,-11.243171151491438,Trois,Trois,1900.0,635.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1260.0,2022-02-22 22:50:00,Trois2022-02-22 22:50:00,False,,2.9739999999999998,-8.6467537,84.55
1640,-4639.688003779625,91.88961538461538,100.45663072204658,-7.999462075482113,59.0,2022-02-22 23:00:00,IOP5,PL,,,,1906.2771233294704,1914.0,1.4892790026011489,639.0,59.0,59.0,575.0,-8.44235294117647,PL,2.8936756128138805,-11.07548760190855,Trois,Trois,1914.0,634.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1275.0,2022-02-22 23:00:00,Trois2022-02-22 23:00:00,False,,1.3155,-8.5754297,85.47999999999999
1641,-4493.948255679124,91.80659173976609,100.55341824680046,-7.68196283022072,60.0,2022-02-22 23:10:00,IOP5,PL,,,,2013.0845978941354,1940.0,1.5485266137647193,645.0,60.0,60.0,580.0,-8.374411764705883,PL,2.9356666714115116,-10.906214259527157,Trois,Trois,1940.0,640.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1295.0,2022-02-22 23:10:00,Trois2022-02-22 23:10:00,False,,3.1365000000000003,-8.4965135,86.72
1642,-4367.446132814585,92.29243767313018,100.69998205215917,-7.402451072567092,59.0,2022-02-22 23:20:00,IOP5,PL,,,,2123.8674160480195,1964.0,1.6089904667030452,649.0,59.0,59.0,585.0,-8.306470588235294,PL,3.065936128454287,-10.740776179501927,Trois,Trois,1964.0,644.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1315.0,2022-02-22 23:20:00,Trois2022-02-22 23:20:00,False,,3.6116,-8.4580548,87.74
1643,-4231.9494849297,92.69024238227148,100.81922416293554,-7.0532491415495,59.0,2022-02-22 23:30:00,IOP5,PL,,,,2237.7980611104613,1989.0,1.6762532292962258,659.0,59.0,59.0,595.0,-8.238529411764706,PL,3.194101719401388,-10.573420468298616,Trois,Trois,1989.0,654.0,"soundings_wintremix/upperair.sounding.202202222200.UQAM-Trois-Rivieres.txt,soundings_wintremix/upperair.sounding.202202230000.UQAM-Trois-Rivieres.txt",1330.0,2022-02-22 23:30:00,Trois2022-02-22 23:30:00,False,,2.8123,-8.3986042,88.48
