Observer initials,Date & time (UTC),Primary p-type,Secondary p-type,Wet/melting p-type,Liquid-core IP,mPING report,Cloud type,Sky cover,Weather / p-type comments,Hydrometeor photos,Camera settings,Photo comments,Snow / ice measurements,Interval snow depth (mm),Interval SWE (mm),Snowboard interval (hr),Ice accretion caliper reading (mm),Radial ice accretion (mm),Ice accretion period (hr),Snow and ice comments
MG,2022-03-07 21:00:00,IP,None,No,No,yes,,8,small ice pellet (frozen drizzle) and very light fog,yes,Same as previous photo,,None,,,,,,,
MG,2022-03-07 21:10:00,IP,None,No,No,yes,,8,small ice pellet (frozen drizzle) and very light fog,yes,Same as previous photo,,None,,,,,,,
MG,2022-03-07 21:20:00,IP,None,No,No,yes,,8,small ice pellet (frozen drizzle) and very light fog,yes,Same as previous photo,,None,,,,,,,
MG,2022-03-07 21:30:00,IP,None,No,No,yes,,8,very small ice pellet (frozen drizzle) and very light fog,yes,Same as previous photo,,None,,,,,,,
MG,2022-03-07 21:40:00,IP,None,No,No,yes,,8,very small ice pellet (frozen drizzle) and very light fog,no,,,None,,,,,,,
MG,2022-03-07 21:50:00,IP,None,No,No,yes,,8,very small and very light ice pellet (frozen drizzle) and very light fog,no,,,None,,,,,,,
MG,2022-03-07 22:00:00,DZ,None,No,No,yes,,8,light drizzle and very light fog,no,,,None,,,,,,,
MG,2022-03-07 22:10:00,DZ,None,No,No,yes,,8,light drizzle and very light fog,no,,,None,,,,,,,
MG,2022-03-07 22:20:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 22:30:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 22:40:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 22:50:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 23:00:00,DZ,None,No,No,no,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 23:10:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 23:20:00,DZ,None,No,No,yes,,8,light drizzle and light fog,no,,,None,,,,,,,
MG,2022-03-07 23:30:00,DZ,IP,No,No,yes,,8,"light drizzle, very few ice pellets and light fog",no,,,None,,,,,,,
MG,2022-03-07 23:40:00,IP,SG,No,No,no,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-07 23:50:00,IP,SG,No,No,yes,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:00:00,SG,None,No,No,yes,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:10:00,SN,SG,No,No,yes,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:20:00,SN,SG,No,No,yes,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:30:00,SN,SG,No,No,yes,,8,light fog ,yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:40:00,SN,SG,No,No,yes,,8,"light fog, large aggregate",yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 00:50:00,SN,SG,No,No,yes,,8,"light fog, large aggregate",yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 01:00:00,SN,SG,No,No,no,,8,"light fog, large aggregate",no,,,None,,,,,,,
MG,2022-03-08 01:10:00,SN,SG,No,No,yes,,8,"light fog, large aggregate",yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 01:20:00,SN,SG,No,No,yes,,8,light fog,no,,,None,,,,,,,
MG,2022-03-08 01:30:00,SN,SG,No,No,yes,,8,"light fog, light snow ",yes,same as previous photo,,None,,,,,,,
MG,2022-03-08 01:40:00,SN,SG,No,No,yes,,8,"light fog, light snow ",yes,same as previous photo,,Snow board only,29.0,4.5,9.0,,,,
